945,Why is NAryone NA out aNA sandy NA,42.29759857,-71.25675555,28,21,3
946,RT ModernegezegNA Ok  NAshopped FakeSandy httptco9siU19ZW  Those NA cNA be NAl Not sNAe aNA the NA,51.309156,5.338627,30,21,6
947,NBAonESPN KNAsNets NA NAd due to Hurricane Sandy httptcoT613HWyI,25.77113206,-80.18727041,31,19,13
948,I was NA to NA NAn from NYC for NAghts MiamiHNA NA but Sandy had NA NAns So take this storm httptcorz5c9Mur,40.69295628,-73.99531991,30,21,24
949,"school NAd NAnks to sandy
SheCanGetIt",40.64836515,-73.66001344,28,18,11
950,Sandy bxn i love you NAs sharenywqenNAm NAonorttucker riaubNAes toNAbNAelove grNA tiNA,31.50590152,-83.38789063,30,1,0
951,I hNA nNAr sNA New Jersey so dark sandy,40.68642892,-74.16887359,31,22,20
952,RuPaulsDragRace Sandy ShoNA HurricaneLipStickNaNA,42.02116117,-93.64352067,30,19,47
953,This rain shit fucking NAs NA sandy,39.6507326,-79.9450672,29,14,21
954,Ok this is crazy cNA NA on aNAhing but Sandy frankenstorm,34.01668069,-118.4049592,29,18,57
955,JonaNAnRKnight seeing NAt NA bNA NA NANAely helping out Sandy victims hows aNA u help us help u get BIG  4 TrevorProject,-34.84720391,138.5204822,3,19,42
956,Drop the D on her so good she NAt move until sandy leNAs BNAItUp,26.541545,-78.80145375,26,0,43
957,NANAhat I NA the NA afNA Hurricane Sandy NAs out the power,43.06027843,-89.32585436,28,22,48
958,SNAding on Broadway and CNAl NYOUTAGES NAsandy,40.70944089,-74.0101874,2,1,8
959,NA   get it together sandy NA,39.29759548,-77.58046259,30,5,52
960,So NAricane sandy NAlly NA me from NA my phone  webNAe NAn ,31.97662529,-81.16399848,31,0,39
961,OrangeLeaders Ill be in DC Sunday NAning the Marine Corps MaraNAn Pray NAt Hurricane Sandy NA off for a day ,32.53156075,-86.3826292,25,14,45
962,Sandy was here   New RNANAe NY httptcoifU8NwWp,40.95705399,-73.79549785,3,19,20
963,NA25news bridgewNAr NAt lost power NationalGrid Sandy,41.97826053,-71.02213841,29,19,43
964,NA NAnks a lot Sandy Its all oNA now NA for the NAing,40.68079193,-73.54114054,31,4,4
965,JohnkeyKong nyc NAricanNAndy Crane NAlly NANA to NA wNAied it NAl NA and go thNA the road into gas NA NA,40.73016,-73.99279,30,0,52
966,BarackONAa May I say NAt I am in NA of the way you hNA shNA your support and NAt with the afNANA of HurricaneSandy I am a UK,53.38351632,-2.24537779,31,18,37
967,PreSandy NAation Sunday in the NAk with NAmaNA Frankenstorm geoNAic b  Madison Square Park httptcoD11NiwNB,40.74218831,-73.98792419,28,17,9
968,BNAkfast for NA colinNAis NAm sandy  ChNAau RNA httptcoZIHPjzck,41.29370463,-73.93206596,30,0,43
969,You might hNA NAsed it with Sandy and all but Bloomberg NA a NA aNA Mitts NA NAcanery NAt httptcoFHGrWp9H fb,39.74225703,-104.9894549,30,21,26
970,Sandy made me drink 6 12 NAs of NA RoNAly NA mL,39.95011529,-75.1743356,30,1,57
971,VanitasNA Early pics were getNA of Hurricane Sandy Suggestion its bNA NAhopped but Im not so NAe  httptco8vnZuEDU,55.93652776,-3.29933721,30,7,29
972,Romney KKyi de NA yaNA Gecen NAe FedNAl NAim NA FEMA kalNAilmali NA Sandy NA NA NA FEMAya NAtek NAiyor,38.8123032,-77.12995265,30,19,9
973,I wake up and this shit aNA NAricane sandy all on my tl Ctfu,40.5198117,-74.2756316,29,14,22
974,SandyKxo my phone wNA mad in Wales DNAted all my NA evNAs Am I NAing u this NA,51.56197413,-0.06229481,31,20,30
975,RussNASaylor NBCNewYork PalisaNA Medical CNAer in EdgewNAr NJ  sandy httptcos64nP2er,40.79051011,-74.1845441,30,14,27
976,Hurricane Sandy sNA as worst storm in NA NAs in NA US,26.26106699,-80.2557685,26,12,49
977,Hurricane sandy front NA style PeaNAeM NA E8898M BlairLudoviconi NA NA httptcoRSRCra3U,41.24089832,-72.97179842,29,21,7
978,Hurricane Sandy making her NA NA httptco4PpwyuFZ,39.19687852,-75.81924601,29,16,18
979,Scored for the sandy NA today,40.81245105,-73.13187702,28,17,30
980,Im at Frankenstorm Apocalypse  Hurricane Sandy New York NY w NA NAs httptcowbXASJDZ,40.78911988,-73.79173279,29,17,15
981,Hurricane NA sound to NA,42.64363567,-82.88334869,27,23,10
982,WOW the wind is crazy sandy needs to go away ,40.54985679,-81.49439016,29,23,40
983,Hurricane sandy NA like the best thing NAr to NA to NA stuNAts on the east coast NAyassholes,40.76750305,-111.8508733,30,0,12
984,Im NAtty NAe NAt Sandy tNA at least 23 NAs off my life,40.73570686,-73.97972668,4,2,11
985,Hoping the giNAs and the meaNAlands NAs it thNA NAricane sandy WNAherford5 TeamVic WHOISJPP SpittyP NAlbeNAy65 1987Marty,44.53226085,-89.5584138,30,0,41
986,Top half of WTC 1 back NA ps Sandy nofilNA nyc  1 World Trade CNAer httptco0OF7WJSR,40.7128661,-74.01332617,31,23,6
987,GNAldoRivNA 1st NAg off NAce storm scrNAling to NAd genNAtor to sNA my Koi fish in NA sandy NA fucking fish,40.72120196,-74.56956736,3,13,12
988,Im NANA to think Sandy is a NA ,40.14926196,-76.59572075,29,2,44
989,JuniorMitch take pics of the NAage from Sandy,43.07602346,-87.87798694,1,13,45
990,pNAabNA NA NAer o que n,-2.4540116,-54.7154398,3,3,14
991,All NAro service NApended until NA notice Yikes Sandy,39.05013098,-77.1135851,28,23,10
992,LNA at your life lNA at your NA KrissyKirby32 sandy,38.9420164,-76.9901645,30,7,21
993,Im at Hurricane Sandy Jersey City NJ w 22 NAs httptcoAXz27Q2z,40.71144627,-74.10230828,29,13,20
994,NA because Sandy the SNArrel would get tNArums and shit,30.0209847,-95.5361059,29,14,33
995,"We are safe and sound  And hope NAryone is the NA  We NAl be back on the road NANAow LoNAion TBD
GOOD BYE MISS SANDY",39.18815161,-76.82008503,30,18,15
996,I dNAd a NA ass NA Portugese wNAtling NA and had to NA Corvis Fear matcNA Think Im NA of Hurricane Sandy FUCKYOU,40.85634323,-74.34797709,28,22,5
997,KirshanSandnigr Loool and what the NAual NA NAricane sandy has NAers on TwitNA,45.3416986,-75.736795,29,5,16
998,WNA Sandy left me NAanded and tNA NAn one of our NA NA Sandy you cNA NA with us  Mulvey Manor httptcoF6wXlAzs,41.25497437,-73.6999054,1,0,44
999,JustinDudley51 yea NAnks bro Im ok now last night was crazy but Sandy is gone NAt NAn NAch ,40.60551991,-75.50743935,30,18,6
1000,InNAance NA what does Sandy mean for NA NAmiums,33.4622023,-112.0695246,31,0,13
